40 40 
-6.86124e-006 -4.02598e-007 1.75103e-006 -7.27949e-008 9.20291e-007 1.64959e-006 -1.0448e-006 -4.28766e-008 -1.00378e-006 -1.528e-007 -7.87302e-007 -1.25752e-006 -5.5141e-007 1.06953e-006 1.31464e-006 -2.8535e-007 2.69337e-007 -8.83725e-007 -1.35132e-006 1.22521e-006 -1.14011e-006 3.75287e-007 1.50667e-006 4.68999e-007 8.25539e-007 -1.97431e-008 5.69857e-007 2.62738e-007 -6.95669e-007 -8.95108e-007 3.45759e-007 4.45409e-008 -8.00073e-007 -1.90911e-006 9.06272e-007 5.54595e-007 -4.91492e-009 3.13456e-006 -2.85209e-006 -1.12589e-006 
-4.02598e-007 -7.70671e-006 -2.62958e-006 4.45489e-007 6.67076e-008 7.51475e-007 -5.55685e-007 7.07565e-007 1.996e-007 -8.80193e-007 1.52371e-006 -1.28113e-006 -1.60718e-006 1.93493e-008 1.42956e-007 -9.09043e-007 4.32812e-008 1.65771e-006 1.53137e-006 -1.35251e-006 -8.41411e-007 1.21e-007 -2.26753e-006 5.49147e-007 1.17009e-006 -4.75896e-007 4.04518e-007 1.32949e-006 1.70708e-007 -1.34759e-006 -3.05975e-006 9.34698e-007 6.74893e-007 -6.67232e-007 8.91841e-007 6.33504e-007 -1.46037e-006 1.41443e-006 -5.40286e-007 3.59911e-007 
1.75103e-006 -2.62958e-006 -1.32239e-005 -1.45777e-006 -6.47796e-007 -1.06938e-007 -3.06627e-007 1.45472e-006 1.26644e-006 -1.69821e-006 -3.10918e-007 1.98319e-006 1.40144e-006 -9.71724e-007 1.12142e-006 3.30987e-006 -1.45252e-006 -9.00301e-008 2.10614e-007 -2.88762e-006 5.54637e-007 1.58607e-006 -6.87935e-007 -2.00168e-006 -1.51185e-006 -1.36895e-006 4.2746e-006 -2.25945e-006 -1.00638e-006 -6.44113e-007 -1.76927e-006 4.07789e-007 -1.6823e-006 -6.44281e-008 -1.38466e-006 -1.50263e-006 -1.55326e-006 -5.82382e-007 1.36122e-007 1.04379e-006 
-7.27949e-008 4.45489e-007 -1.45777e-006 -4.77715e-006 -6.46777e-007 -1.44644e-006 -7.79492e-007 -4.75013e-007 -2.17581e-008 -2.43401e-007 -8.76695e-007 4.14805e-007 -3.94519e-007 8.67659e-007 1.45517e-006 1.22831e-006 1.39023e-006 -1.45284e-006 -4.79338e-007 4.0464e-007 8.20713e-007 2.42437e-007 9.859e-007 5.00826e-007 -1.86191e-007 1.66751e-007 -8.55469e-007 -5.47418e-007 -1.69461e-006 -5.3808e-007 2.16781e-007 8.80663e-007 -1.80101e-006 3.37352e-007 -4.20487e-007 1.47128e-006 8.04422e-007 -8.18506e-007 2.03742e-007 -1.00501e-006 
9.20291e-007 6.67076e-008 -6.47796e-007 -6.46777e-007 -5.86346e-006 -2.07594e-006 2.0303e-006 8.24039e-007 -6.33836e-007 -2.7701e-006 9.82309e-007 -1.14352e-006 -1.23132e-006 -1.42006e-006 7.99334e-007 -8.30218e-007 1.51407e-007 9.81102e-007 1.83995e-006 8.8885e-008 -9.0831e-007 1.21029e-006 -1.46335e-007 7.06993e-007 -1.15999e-006 -8.75771e-007 -2.42321e-007 -6.42765e-007 -1.52527e-006 1.25332e-006 1.78382e-007 -2.6188e-007 -2.01796e-007 -7.97977e-008 -5.28823e-007 1.92231e-006 -1.13368e-006 -7.40701e-007 5.22468e-007 2.69006e-007 
1.64959e-006 7.51475e-007 -1.06938e-007 -1.44644e-006 -2.07594e-006 -8.88274e-006 1.09063e-006 -1.39367e-006 1.08969e-006 -5.57609e-007 2.15387e-006 -2.3219e-007 2.11229e-007 -1.09598e-008 6.46187e-007 4.35619e-007 7.60467e-007 1.22955e-006 8.6832e-008 6.78637e-007 6.05141e-007 2.42528e-006 4.42279e-007 7.99118e-008 -5.99413e-007 1.44737e-006 -1.6107e-006 6.0024e-007 -1.15869e-006 8.35993e-007 1.90178e-006 4.92068e-007 -2.47338e-007 2.25233e-006 1.2856e-007 1.67121e-006 -1.86746e-006 2.66633e-007 2.589e-006 -1.33963e-006 
-1.0448e-006 -5.55685e-007 -3.06627e-007 -7.79492e-007 2.0303e-006 1.09063e-006 -9.01718e-006 -1.12121e-006 2.39334e-007 -7.74204e-007 -2.00014e-006 3.06502e-007 -2.08702e-007 -2.62309e-007 2.123e-006 2.46957e-006 -7.74223e-007 1.19554e-007 1.97082e-006 -1.24493e-006 -4.60927e-007 -3.35001e-007 7.75725e-007 5.36954e-007 2.00526e-007 -8.99081e-007 9.20326e-007 9.64926e-007 2.01436e-007 2.91592e-007 -5.99889e-007 5.27468e-007 4.42109e-007 3.98274e-007 -2.69514e-006 -2.23347e-006 -6.82738e-007 8.9179e-007 -8.1967e-007 -2.0559e-006 
-4.28766e-008 7.07565e-007 1.45472e-006 -4.75013e-007 8.24039e-007 -1.39367e-006 -1.12121e-006 -7.10785e-006 -1.68423e-006 1.42928e-006 7.52689e-007 -1.69235e-006 -1.40058e-006 -8.97106e-008 -2.41301e-007 1.39463e-006 3.6608e-009 -2.35314e-007 1.75687e-006 -2.8663e-007 1.4332e-008 1.4573e-007 -9.86127e-007 -1.17851e-009 -3.98878e-007 -1.56573e-006 -1.79528e-006 5.90463e-007 9.2007e-007 2.2435e-007 5.30917e-007 -3.27618e-007 1.299e-007 1.5174e-006 1.58109e-007 -4.37705e-007 -5.94316e-007 -1.54782e-006 -1.16933e-007 4.60861e-007 
-1.00378e-006 1.996e-007 1.26644e-006 -2.17581e-008 -6.33836e-007 1.08969e-006 2.39334e-007 -1.68423e-006 -8.58311e-006 3.85838e-007 2.39766e-007 -1.771e-006 4.49995e-007 -3.94922e-007 -1.06825e-006 -1.22774e-006 -2.97512e-006 -2.21235e-008 1.13169e-006 -2.14824e-007 -6.18577e-007 -1.62545e-007 7.42657e-007 1.59275e-006 2.41844e-007 3.58337e-007 -7.22057e-007 -2.26501e-006 -1.5057e-007 -1.04893e-006 9.21142e-007 1.86106e-007 -2.74178e-007 -1.57701e-007 2.17457e-006 9.98951e-007 -9.66906e-007 7.56488e-007 -7.85202e-007 3.23787e-007 
-1.528e-007 -8.80193e-007 -1.69821e-006 -2.43401e-007 -2.7701e-006 -5.57609e-007 -7.74204e-007 1.42928e-006 3.85838e-007 -6.65168e-006 1.271e-006 -9.95466e-007 -9.35253e-007 -1.22903e-006 9.07013e-007 1.19516e-006 -7.53701e-007 1.48852e-006 1.61685e-006 -1.06477e-006 -1.4532e-006 7.77678e-007 7.7894e-007 2.80956e-007 1.19216e-006 2.03341e-007 -2.08474e-007 -4.25776e-007 -1.44718e-006 1.78333e-006 -4.87197e-007 1.22718e-006 2.56505e-007 -1.0477e-006 -2.15972e-006 2.00581e-006 -3.08875e-006 1.75116e-006 1.84012e-007 -1.43841e-006 
